population
41775.000,42140.000,43040.000,43177.000,45051.000,46202.000,47419.000,48687.000,49473.000,50050.000,51681.000,52580.000,53818.000,55230.000,56762.000,56648.000,57599.000,58478.000,59780.000,61075.000,62704.000,64854.000,67153.000,69118.000,70675.000,72641.000,74253.000,75255.000,76314.000,76923.000,78216.000,79203.000,80413.000
43168.000,44389.000,46046.000,48509.000,52713.000,55614.000,58416.000,62534.000,67014.000,73670.000,80658.000,86557.000,89367.000,92428.000,93434.000,95371.000,99093.000,102450.000,106852.000,112687.000,118828.000,127952.000,132724.000,136014.000,139646.000,142088.000,144574.000,146863.000,149589.000,152308.000,154381.000,157200.000,161305.000
398.000,508.000,584.000,702.000,671.000,730.000,785.000,817.000,890.000,983.000,1160.000,1104.000,1131.000,1145.000,1119.000,1092.000,1156.000,1197.000,1141.000,1162.000,1161.000,1106.000,1162.000,1154.000,1196.000,1199.000,1246.000,1262.000,1239.000,1223.000,1205.000,1208.000,1199.000
89817.000,92144.000,95307.000,101668.000,97694.000,99899.000,102227.000,101389.000,105909.000,111100.000,109575.000,113791.000,115238.000,117748.000,119398.000,120861.000,123769.000,125166.000,128526.000,133311.000,138252.000,142214.000,145100.000,146568.000,148165.000,149972.000,152628.000,155359.000,158876.000,161743.000,165269.000,169813.000,175351.000
76688.000,79562.000,81771.000,83208.000,87718.000,90759.000,93627.000,94964.000,96521.000,96437.000,98789.000,99331.000,99662.000,101178.000,101549.000,101902.000,103014.000,104237.000,105010.000,106130.000,108662.000,111284.000,112233.000,114322.000,114972.000,116077.000,116697.000,117996.000,119808.000,121583.000,123026.000,124614.000,127926.000
200920.000,206003.000,212402.000,224091.000,237957.000,243028.000,253255.000,262654.000,273175.000,281442.000,291859.000,301586.000,308609.000,314636.000,321580.000,326863.000,335355.000,345270.000,356111.000,367893.000,380633.000,390495.000,397937.000,405151.000,410687.000,416152.000,422286.000,428399.000,437141.000,445901.000,453421.000,460423.000,466466.000
618673.000,637288.000,653795.000,669351.000,669930.000,683553.000,697353.000,711755.000,727571.000,748281.000,768490.000,788275.000,806297.000,832148.000,852626.000,869581.000,891113.000,916044.000,948523.000,979279.000,1008753.000,1075819.000,1107559.000,1121523.000,1127608.000,1130094.000,1140825.000,1155635.000,1169855.000,1186617.000,1206659.000,1230510.000,1267969.000
3780.000,4130.000,4529.000,5003.000,6447.000,6769.000,7141.000,7104.000,7335.000,7077.000,8192.000,8648.000,8916.000,9278.000,9225.000,8790.000,8806.000,8795.000,8916.000,9071.000,9514.000,10126.000,10044.000,10372.000,10917.000,11447.000,11649.000,11766.000,11998.000,12110.000,12589.000,12865.000,12979.000
11240.000,11969.000,12542.000,12741.000,13521.000,14571.000,15091.000,15270.000,16239.000,17300.000,18591.000,19499.000,20205.000,20605.000,21103.000,21821.000,22659.000,23375.000,24531.000,27077.000,28939.000,30302.000,31741.000,32289.000,32803.000,33210.000,33549.000,33841.000,34107.000,34116.000,34903.000,35189.000,35811.000
168394.000,173238.000,178481.000,181259.000,183223.000,187439.000,191535.000,197971.000,204713.000,213619.000,224455.000,237456.000,246003.000,254348.000,260386.000,264416.000,271634.000,283617.000,296835.000,310048.000,326074.000,343463.000,354104.000,359919.000,364251.000,366072.000,365395.000,367608.000,371881.000,378657.000,387657.000,397263.000,405565.000
13328.000,13658.000,13918.000,14241.000,14798.000,15185.000,15205.000,15694.000,16709.000,18301.000,19777.000,20916.000,21700.000,22778.000,23530.000,24196.000,24870.000,25854.000,27194.000,28248.000,30071.000,32542.000,34023.000,35233.000,35943.000,37073.000,37700.000,38441.000,39098.000,39581.000,40000.000,40724.000,41676.000
21286.000,22360.000,23057.000,23264.000,24173.000,24871.000,25964.000,26520.000,28441.000,30775.000,32850.000,34205.000,35246.000,36259.000,37255.000,38058.000,39741.000,41583.000,43335.000,45029.000,46877.000,48845.000,50037.000,50806.000,51774.000,52068.000,51812.000,52474.000,52678.000,53098.000,53857.000,54673.000,55265.000
203506.000,208245.000,207014.000,207699.000,215802.000,211584.000,216965.000,220963.000,223289.000,223558.000,222870.000,222944.000,223911.000,223426.000,223972.000,223232.000,222459.000,224013.000,224938.000,226013.000,229176.000,230522.000,233443.000,235820.000,238040.000,239032.000,239195.000,238705.000,241797.000,244706.000,246269.000,247679.000,248837.000
284769.000,291488.000,296167.000,300221.000,303896.000,306658.000,309750.000,317671.000,320840.000,332685.000,338384.000,350304.000,361462.000,373479.000,385721.000,398731.000,416042.000,430786.000,445726.000,457138.000,466863.000,484131.000,492694.000,500278.000,506385.000,512212.000,517923.000,524657.000,531908.000,540257.000,552424.000,568355.000,593958.000
546362.000,556814.000,563371.000,567619.000,573982.000,581729.000,589053.000,601223.000,614961.000,626070.000,642832.000,658783.000,667293.000,678903.000,690150.000,698814.000,711446.000,725367.000,739987.000,759242.000,784395.000,809317.000,823183.000,839768.000,852532.000,861979.000,872075.000,884227.000,903049.000,921663.000,936983.000,953799.000,978729.000
191271.000,195578.000,199698.000,201644.000,215178.000,222484.000,229518.000,236293.000,246995.000,247280.000,260933.000,267852.000,275137.000,280737.000,288504.000,293879.000,301285.000,311154.000,323380.000,336063.000,353017.000,375312.000,386163.000,394725.000,401805.000,406274.000,410337.000,415159.000,421264.000,428754.000,438609.000,449895.000,466034.000
1060099.000,1073505.000,1084483.000,1099590.000,1089330.000,1092233.000,1090869.000,1098146.000,1099851.000,1103717.000,1099272.000,1109931.000,1125950.000,1140269.000,1160694.000,1179132.000,1197401.000,1215506.000,1229319.000,1251100.000,1271443.000,1306166.000,1318543.000,1332208.000,1339189.000,1341707.000,1346548.000,1359099.000,1380383.000,1405903.000,1427114.000,1451032.000,1475331.000
5868.000,6139.000,6623.000,6832.000,7418.000,7877.000,8296.000,8683.000,9195.000,9685.000,10626.000,11201.000,11555.000,11798.000,11980.000,12310.000,12654.000,12873.000,13130.000,13514.000,13907.000,14446.000,15061.000,15565.000,15901.000,16171.000,16427.000,16784.000,16640.000,17053.000,16966.000,17146.000,17113.000
726294.000,712874.000,708077.000,700199.000,699954.000,698372.000,686069.000,686114.000,679424.000,677663.000,675835.000,680830.000,686915.000,695546.000,704809.000,713196.000,727977.000,737396.000,736499.000,730471.000,725889.000,723496.000,729708.000,734861.000,740277.000,742316.000,746386.000,753934.000,762953.000,770262.000,774716.000,776855.000,775978.000
41079.000,41707.000,42754.000,43223.000,44458.000,46071.000,47917.000,49699.000,52777.000,55741.000,60169.000,63961.000,67214.000,69240.000,71504.000,72996.000,75118.000,76960.000,79003.000,81762.000,84797.000,89125.000,94973.000,99536.000,104039.000,107396.000,109300.000,113143.000,116442.000,119143.000,121883.000,123667.000,126150.000
552230.000,557022.000,556302.000,559525.000,567149.000,568431.000,575390.000,580571.000,581775.000,582630.000,585612.000,588442.000,591734.000,595851.000,606455.000,613706.000,620182.000,621584.000,628256.000,636614.000,646078.000,650174.000,655493.000,662931.000,669581.000,674871.000,679690.000,687243.000,697512.000,702651.000,704538.000,708574.000,708710.000
101255.000,105275.000,108032.000,110548.000,114436.000,117949.000,121456.000,126358.000,126591.000,128435.000,131775.000,135625.000,139632.000,142766.000,147657.000,151357.000,155939.000,158988.000,162956.000,167749.000,172988.000,179953.000,186091.000,189489.000,193137.000,197798.000,195291.000,194819.000,198312.000,202264.000,206734.000,211710.000,218486.000
408304.000,414886.000,424697.000,431918.000,439865.000,449886.000,464183.000,477162.000,489016.000,497564.000,506332.000,517679.000,528891.000,541500.000,555873.000,572091.000,584070.000,593621.000,608831.000,627658.000,650755.000,672302.000,691569.000,710263.000,726859.000,739835.000,749534.000,761409.000,771391.000,778615.000,789405.000,802304.000,815858.000
1033442.000,1071425.000,1100482.000,1138754.000,1163918.000,1164621.000,1192772.000,1206702.000,1231639.000,1260365.000,1271379.000,1301515.000,1324722.000,1345039.000,1374018.000,1396226.000,1419520.000,1429933.000,1447591.000,1472234.000,1498121.000,1498307.000,1513118.000,1531886.000,1549185.000,1561366.000,1580245.000,1608695.000,1637414.000,1658960.000,1671498.000,1687021.000,1696016.000
15417.000,15626.000,15799.000,15491.000,16344.000,16653.000,16879.000,17032.000,17226.000,16509.000,17748.000,17914.000,17954.000,18410.000,18420.000,18203.000,18083.000,17862.000,17794.000,17946.000,18317.000,18272.000,18312.000,18372.000,18337.000,18431.000,18395.000,18311.000,18241.000,18036.000,17968.000,17931.000,17979.000
122243.000,124788.000,129886.000,141878.000,145347.000,149828.000,158622.000,168026.000,175132.000,174865.000,184041.000,189305.000,193590.000,197353.000,201921.000,205964.000,212143.000,216661.000,221202.000,225700.000,231463.000,229616.000,229935.000,232912.000,235386.000,237714.000,239324.000,241168.000,245344.000,250889.000,253667.000,255827.000,255697.000
18103.000,18249.000,18673.000,19087.000,19658.000,20202.000,20916.000,21870.000,22757.000,23638.000,24319.000,25194.000,25905.000,26916.000,27758.000,28959.000,30392.000,31649.000,32952.000,34374.000,36137.000,36835.000,37329.000,38321.000,39495.000,40786.000,42334.000,44169.000,46707.000,49071.000,51467.000,53870.000,55190.000
255128.000,248235.000,252730.000,254140.000,255261.000,263534.000,270976.000,275942.000,281545.000,284129.000,286882.000,292406.000,299677.000,306241.000,313698.000,321458.000,328102.000,335849.000,341268.000,345947.000,349872.000,357535.000,364805.000,371860.000,371002.000,352363.000,355486.000,362215.000,376794.000,387889.000,396267.000,403207.000,409008.000
185701.000,189191.000,194103.000,197643.000,201805.000,206589.000,213115.000,219123.000,225906.000,233220.000,240074.000,247426.000,253694.000,259759.000,267034.000,273255.000,280000.000,285767.000,291752.000,298075.000,304451.000,314062.000,323705.000,331956.000,339253.000,345668.000,348127.000,350732.000,354946.000,359854.000,364708.000,368954.000,374334.000
65647.000,66570.000,66450.000,68161.000,68308.000,69067.000,70590.000,71708.000,72467.000,73556.000,73562.000,74265.000,76229.000,78213.000,81138.000,83004.000,85205.000,86372.000,88032.000,94510.000,99850.000,101885.000,104334.000,107414.000,109161.000,111565.000,113840.000,115411.000,116769.000,121457.000,126402.000,129908.000,132061.000
671688.000,682857.000,693604.000,696255.000,704268.000,713868.000,719939.000,734488.000,769670.000,823881.000,856803.000,902956.000,932934.000,966760.000,996565.000,1027817.000,1072242.000,1124169.000,1192197.000,1271189.000,1352911.000,1437315.000,1492824.000,1534977.000,1549427.000,1558854.000,1576773.000,1596584.000,1618438.000,1646304.000,1681601.000,1719311.000,1767504.000
325549.000,330868.000,336227.000,336833.000,343007.000,344840.000,356866.000,366932.000,372217.000,377990.000,393198.000,406407.000,418877.000,433698.000,446961.000,459411.000,474243.000,486217.000,497910.000,510980.000,527922.000,549535.000,569346.000,589897.000,599843.000,614707.000,620201.000,626719.000,634695.000,643016.000,655428.000,663854.000,677221.000
102648.000,106280.000,109301.000,115484.000,119843.000,125535.000,126456.000,134260.000,138635.000,145914.000,150850.000,156786.000,161886.000,166563.000,171365.000,177566.000,185248.000,192497.000,199345.000,204261.000,213314.000,218276.000,219895.000,221848.000,223370.000,226228.000,229370.000,232976.000,236601.000,240020.000,243480.000,247701.000,251126.000
261991.000,265291.000,269930.000,276957.000,277414.000,278431.000,282626.000,286075.000,290381.000,295397.000,295423.000,300191.000,305588.000,313073.000,322294.000,329133.000,338569.000,345651.000,352021.000,355810.000,365695.000,370565.000,374910.000,378003.000,380064.000,384226.000,384582.000,386108.000,391290.000,394738.000,396906.000,399831.000,401339.000
369811.000,381174.000,395691.000,408523.000,419461.000,433885.000,448918.000,460485.000,478695.000,494086.000,512189.000,532827.000,546389.000,562142.000,575586.000,588790.000,602819.000,615422.000,632062.000,650851.000,664692.000,670117.000,675706.000,684143.000,689943.000,698509.000,703486.000,710215.000,721107.000,730779.000,743357.000,756780.000,770285.000
6989910.000,7042756.000,7103651.000,7056632.000,7040446.000,7085800.000,7116806.000,7211683.000,7251637.000,7351757.000,7401021.000,7506544.000,7608796.000,7767422.000,7920955.000,8041685.000,8182906.000,8393640.000,8553844.000,8667680.000,8793710.000,8878157.000,8948125.000,9055424.000,9100159.000,9096608.000,9089015.000,9127042.000,9206538.000,9313589.000,9437290.000,9549068.000,9677220.000
450477.000,460682.000,477557.000,493221.000,497917.000,515875.000,528632.000,548029.000,577957.000,611852.000,640044.000,669473.000,693249.000,719842.000,746898.000,783202.000,825685.000,871209.000,930059.000,995977.000,1084568.000,1193156.000,1246326.000,1286364.000,1315090.000,1346651.000,1373034.000,1393732.000,1423934.000,1461916.000,1507912.000,1560156.000,1623466.000
1376796.000,1432621.000,1484217.000,1536789.000,1607146.000,1669064.000,1725693.000,1772685.000,1812147.000,1853136.000,1891962.000,1948067.000,2004806.000,2045925.000,2088886.000,2123362.000,2171930.000,2228895.000,2281486.000,2333101.000,2383920.000,2418986.000,2452691.000,2497014.000,2532639.000,2566599.000,2603678.000,2643996.000,2709277.000,2773187.000,2815933.000,2857286.000,2900200.000
1340989.000,1365976.000,1391925.000,1433126.000,1499594.000,1540667.000,1616907.000,1642781.000,1715527.000,1775410.000,1827602.000,1875620.000,1927018.000,1972354.000,2018133.000,2066419.000,2126090.000,2196834.000,2275309.000,2364284.000,2444380.000,2512365.000,2553122.000,2593126.000,2599776.000,2614685.000,2623697.000,2651549.000,2692600.000,2736720.000,2789593.000,2825493.000,2869900.000
73604.000,74795.000,74931.000,75869.000,79648.000,81526.000,82989.000,85264.000,86981.000,88474.000,90086.000,92584.000,94301.000,95688.000,96890.000,97475.000,99199.000,98885.000,100077.000,101881.000,105166.000,110839.000,117143.000,123823.000,132758.000,134315.000,136986.000,137987.000,138624.000,139615.000,141056.000,142601.000,143926.000
